#{"t_start": 1631274958.9852774, "env_id": null}
r,l,t 
-0.880952,6,471.011843
1.142857,7,471.050741
1.095238,5,471.074675
1.071429,4,471.095619
1.095238,5,471.122547
1.166667,8,471.159448
1.071429,4,471.179395
1.071429,4,471.198345
1.214286,10,471.241575
1.238095,11,471.480572
1.095238,5,471.504471
1.071429,4,471.52741
1.071429,4,471.547554
1.071429,4,471.564762
1.095238,5,471.586282
1.119048,6,471.61321
1.190476,9,471.653103
1.095238,5,471.676093
1.214286,10,471.720928
1.214286,10,471.762975
1.095238,5,471.785797
1.071429,4,471.80385
1.095238,5,471.825792
1.261905,12,471.87481
1.095238,5,471.896728
1.166667,8,471.929661
1.071429,4,471.948608
1.071429,4,471.96656
1.071429,4,471.984515
-0.785714,10,472.027397
1.071429,4,472.046355
-9.642857,16,472.108144
1.190476,9,472.146079
1.142857,7,472.17999
1.071429,4,472.202923
1.261905,12,472.255748
1.071429,4,472.274698
-0.809524,9,472.324564
1.119048,6,472.356574
1.119048,6,472.390388
1.119048,6,472.439258
1.071429,4,472.461999
1.071429,4,472.482943
1.166667,8,472.525828
1.071429,4,472.545774
1.166667,8,472.584671
1.071429,4,472.607609
1.071429,4,472.628553
1.071429,4,472.651493
1.142857,7,472.683406
1.285714,13,473.141219
1.214286,10,473.203017
1.214286,10,473.294771
1.071429,4,473.336659
1.095238,5,473.369571
1.095238,5,473.396499
1.166667,8,473.451353
1.071429,4,473.473294
1.071429,4,473.50122
1.071429,4,473.526152
1.071429,4,473.548094
1.142857,7,473.584995
1.238095,11,473.639849
1.238095,11,473.689717
1.142857,7,473.725621
1.142857,7,473.757535
1.142857,7,473.790447
1.071429,4,473.831336
-0.928571,4,473.879209
1.071429,4,473.924089
-0.857143,7,474.001881
1.071429,4,474.048756
1.071429,4,474.09584
1.119048,6,474.138515
1.214286,10,474.187384
1.071429,4,474.210361
1.071429,4,474.232265
1.095238,5,474.258195
1.071429,4,474.279139
1.071429,4,474.300083
1.190476,9,474.351944
1.142857,7,474.388245
1.190476,9,474.456665
1.095238,5,474.498552
1.119048,6,474.529469
1.190476,9,474.574349
1.285714,13,474.635187
1.071429,4,474.657128
1.071429,4,474.677074
-0.857143,7,474.712978
1.095238,5,474.936914
1.071429,4,474.961848
1.071429,4,474.985784
1.095238,5,475.011822
1.166667,8,475.046333
-9.714286,13,475.101331
1.071429,4,475.120279
1.071429,4,475.136236
1.261905,12,475.184109
1.261905,12,475.23524
-9.761905,11,475.282433
1.071429,4,475.301419
1.071429,4,475.321368
1.071429,4,475.341312
1.071429,4,475.361261
1.166667,8,475.396168
1.071429,4,475.416114
1.095238,5,475.441047
1.261905,12,475.493866
1.095238,5,475.517841
1.071429,4,475.536792
1.071429,4,475.5567
1.071429,4,475.577644
1.071429,4,475.595641
-0.904762,5,475.619531
1.071429,4,475.639511
1.166667,8,475.677418
1.190476,9,475.712959
1.166667,8,475.746478
1.071429,4,475.767383
1.166667,8,475.804432
1.095238,5,475.827261
1.095238,5,475.848204
1.071429,4,475.867121
1.071429,4,475.884935
1.214286,10,475.928785
-9.714286,13,475.990621
1.095238,5,476.016687
1.071429,4,476.033635
1.095238,5,476.056482
1.285714,13,476.302744
1.095238,5,476.325684
1.190476,9,476.365538
-0.880952,6,476.396496
1.238095,11,476.446328
1.095238,5,476.470258
1.190476,9,476.510071
-0.690476,14,476.570773
1.142857,7,476.600237
1.142857,7,476.631153
1.071429,4,476.650774
1.071429,4,476.669543
1.071429,4,476.691961
1.071429,4,476.71091
1.119048,6,476.740791
1.095238,5,476.764727
1.095238,5,476.790658
1.071429,4,476.807612
-9.761905,11,476.853531
1.071429,4,476.873078
1.238095,11,476.922415
1.166667,8,476.958275
1.071429,4,476.979257
1.095238,5,477.003203
1.119048,6,477.029119
1.238095,11,477.074999
1.166667,8,477.108629
1.071429,4,477.127586
1.095238,5,477.16644
1.095238,5,477.202379
1.071429,4,477.22628
-0.761905,11,477.280182
-9.690476,14,477.33798
-0.761905,11,477.385644
1.095238,5,477.409578
-0.785714,10,477.452558
1.214286,10,477.727439
1.095238,5,477.751958
1.166667,8,477.788863
1.071429,4,477.82186
1.071429,4,477.850784
1.071429,4,477.873721
1.071429,4,477.894665
1.071429,4,477.916607
1.095238,5,477.943799
1.071429,4,477.962749
-0.809524,9,478.006378
1.095238,5,478.03231
1.142857,7,478.071206
1.166667,8,478.108602
1.190476,9,478.15143
1.166667,8,478.187911
1.071429,4,478.208823
1.238095,11,478.26249
1.071429,4,478.283543
1.166667,8,478.316346
1.119048,6,478.343867
-0.833333,8,478.382378
1.071429,4,478.402325
1.071429,4,478.422256
1.309524,14,478.486084
1.071429,4,478.505035
1.071429,4,478.525978
-0.833333,8,478.559847
1.142857,7,478.588809
1.142857,7,478.619723
1.071429,4,478.639671
1.095238,5,478.662611
1.119048,6,478.6895
1.095238,5,478.710444
-0.785714,10,478.750338
1.261905,12,478.800291
1.071429,4,478.819241
1.119048,6,478.846167
1.119048,6,478.873131
1.071429,4,478.894039
1.214286,10,479.168197
1.261905,12,479.235648
1.071429,4,479.256629
1.071429,4,479.278567
1.214286,10,479.325408
1.071429,4,479.345355
1.071429,4,479.364304
1.095238,5,479.391232
1.238095,11,479.441835
-0.833333,8,479.479675
1.095238,5,479.505605
1.071429,4,479.526549
1.214286,10,479.575293
1.142857,7,479.610192
1.142857,7,479.64213
1.095238,5,479.666049
1.095238,5,479.693557
1.071429,4,479.71252
1.071429,4,479.732431
1.285714,13,479.79186
-0.857143,7,479.827728
1.190476,9,479.87161
1.190476,9,479.910391
1.119048,6,479.94031
1.071429,4,479.961254
1.095238,5,479.98356
1.119048,6,480.01358
1.095238,5,480.039217
-0.809524,9,480.080879
1.071429,4,480.101014
1.095238,5,480.125975
1.071429,4,480.142899
1.214286,10,480.189707
1.095238,5,480.2129
1.071429,4,480.231849
1.214286,10,480.276637
1.095238,5,480.299613
1.190476,9,480.341543
1.142857,7,480.373034
1.190476,9,480.642699
1.071429,4,480.661647
1.071429,4,480.682591
1.071429,4,480.708393
1.071429,4,480.729524
1.095238,5,480.753445
1.071429,4,480.771399
1.071429,4,480.791352
1.071429,4,480.812268
1.095238,5,480.836192
1.142857,7,480.868108
1.071429,4,480.890047
1.071429,4,480.910991
1.095238,5,480.935925
1.071429,4,480.957084
1.214286,10,481.002928
1.095238,5,481.026903
1.095238,5,481.0508
1.119048,6,481.07673
1.285714,13,481.130041
1.071429,4,481.148991
1.095238,5,481.173501
1.166667,8,481.204455
1.095238,5,481.225363
1.071429,4,481.247304
-0.904762,5,481.2762
1.071429,4,481.295862
1.071429,4,481.313815
1.071429,4,481.33376
-0.857143,7,481.370662
1.071429,4,481.389604
1.071429,4,481.408561
-0.785714,10,481.454439
1.071429,4,481.474384
1.166667,8,481.51029
1.095238,5,481.533228
1.071429,4,481.553142
-0.857143,7,481.582963
1.095238,5,481.605901
1.095238,5,481.628273
1.166667,8,481.664461
1.261905,12,481.716324
1.142857,7,481.748238
1.261905,12,481.802068
1.071429,4,481.821039
1.071429,4,482.049465
1.071429,4,482.073576
1.190476,9,482.112577
1.095238,5,482.137075
1.119048,6,482.163005
1.142857,7,482.193923
1.095238,5,482.220852
1.166667,8,482.257752
1.071429,4,482.279694
1.071429,4,482.300264
1.166667,8,482.342196
1.214286,10,482.387031
1.071429,4,482.407015
1.119048,6,482.437896
1.095238,5,482.45987
1.071429,4,482.480781
1.071429,4,482.500728
1.119048,6,482.532642
1.095238,5,482.558864
1.166667,8,482.594649
1.071429,4,482.615593
1.261905,12,482.672581
1.214286,10,482.715466
1.071429,4,482.737407
1.261905,12,482.795253
1.119048,6,482.82592
1.071429,4,482.845831
1.214286,10,482.891742
1.190476,9,482.931669
1.071429,4,482.951629
1.071429,4,482.975067
1.071429,4,482.99536
1.142857,7,483.027995
1.071429,4,483.047941
1.095238,5,483.075867
1.095238,5,483.101016
1.071429,4,483.126947
1.095238,5,483.159859
1.071429,4,483.182472
1.095238,5,483.210397
1.071429,4,483.231342
1.214286,10,483.278182
1.071429,4,483.299125
1.071429,4,483.547751
1.071429,4,483.566701
1.119048,6,483.597988
1.238095,11,483.648584
1.071429,4,483.667571
1.166667,8,483.708458
1.261905,12,483.764309
-0.833333,8,483.805166
1.071429,4,483.824166
1.071429,4,483.844062
1.071429,4,483.863011
1.095238,5,483.889972
1.071429,4,483.90992
1.071429,4,483.930867
1.071429,4,483.950777
1.142857,7,483.984729
1.071429,4,484.007661
1.095238,5,484.032558
1.261905,12,484.090403
1.071429,4,484.112344
1.214286,10,484.161664
1.095238,5,484.185567
1.095238,5,484.211498
1.095238,5,484.240462
-0.928571,4,484.261365
-0.880952,6,484.292282
-0.809524,9,484.335167
-0.785714,10,484.383039
1.071429,4,484.404981
1.142857,7,484.437914
-0.738095,12,484.491748
1.214286,10,484.53979
1.095238,5,484.565719
1.071429,4,484.584669
1.095238,5,484.609601
1.071429,4,484.630579
1.071429,4,484.652487
1.095238,5,484.678418
1.095238,5,484.701357
1.095238,5,484.728292
1.142857,7,484.763191
1.095238,5,484.792114
1.095238,5,485.046927
1.071429,4,485.069084
1.119048,6,485.099648
1.095238,5,485.126198
1.071429,4,485.148139
1.071429,4,485.169049
1.071429,4,485.189994
1.071429,4,485.212421
1.190476,9,485.251545
1.190476,9,485.29698
1.095238,5,485.322911
1.238095,11,485.374772
1.190476,9,485.41666
1.095238,5,485.442817
-0.714286,13,485.506648
1.190476,9,485.549495
1.071429,4,485.568481
1.071429,4,485.591385
1.190476,9,485.634303
1.071429,4,485.652261
1.095238,5,485.679149
1.071429,4,485.698098
1.095238,5,485.72403
1.119048,6,485.750108
1.142857,7,485.782003
1.071429,4,485.80092
1.119048,6,485.830378
1.380952,17,485.911161
1.095238,5,485.936095
1.071429,4,485.959389
1.071429,4,485.98133
1.071429,4,486.00029
1.095238,5,486.02621
1.238095,11,486.078071
1.095238,5,486.103008
1.095238,5,486.128902
1.238095,11,486.177771
1.238095,11,486.228797
1.214286,10,486.27927
1.071429,4,486.527274
1.214286,10,486.578024
-0.928571,4,486.601962
-0.880952,6,486.63184
1.119048,6,486.659799
1.285714,13,486.718641
1.214286,10,486.768514
1.071429,4,486.792412
1.071429,4,486.813354
1.119048,6,486.845017
1.166667,8,486.881907
1.238095,11,486.930215
1.071429,4,486.952156
1.071429,4,486.975095
1.071429,4,486.996005
1.190476,9,487.039888
1.071429,4,487.060878
1.071429,4,487.079767
1.095238,5,487.102478
-0.738095,12,487.161997
1.238095,11,487.21605
-0.833333,8,487.258865
1.166667,8,487.299753
-0.809524,9,487.342846
1.095238,5,487.366815
1.238095,11,487.418676
1.309524,14,487.484467
1.071429,4,487.502433
1.071429,4,487.526355
-9.714286,13,487.586575
1.214286,10,487.637825
1.071429,4,487.65979
1.214286,10,487.70663
1.071429,4,487.727621
1.071429,4,487.748435
1.214286,10,488.024846
1.095238,5,488.04749
1.071429,4,488.068143
1.261905,12,488.130861
1.071429,4,488.150807
1.119048,6,488.182873
1.071429,4,488.202525
1.095238,5,488.229084
1.095238,5,488.25368
1.095238,5,488.278614
1.071429,4,488.299558
1.071429,4,488.322504
1.071429,4,488.345289
1.071429,4,488.364936
1.071429,4,488.384883
-0.738095,12,488.442983
1.214286,10,488.487067
1.071429,4,488.510477
-9.714286,13,488.568323
1.119048,6,488.598789
1.095238,5,488.623723
1.095238,5,488.646661
1.071429,4,488.666607
1.119048,6,488.696527
1.142857,7,488.728442
1.095238,5,488.754375
1.071429,4,488.777312
-0.880952,6,488.809227
1.095238,5,488.835264
1.166667,8,488.870171
1.119048,6,488.901121
1.071429,4,488.920038
1.166667,8,488.960927
1.095238,5,488.983867
1.190476,9,489.027749
1.071429,4,489.048693
1.261905,12,489.102549
-0.857143,7,489.138462
1.166667,8,489.178621
1.071429,4,489.197555
1.071429,4,489.21951
1.095238,5,489.247424
1.166667,8,489.288282
-0.880952,6,489.552262
1.071429,4,489.573183
1.071429,4,489.596145
1.095238,5,489.624036
1.166667,8,489.663962
1.190476,9,489.70881
1.071429,4,489.727757
1.214286,10,489.775095
-0.809524,9,489.821012
1.261905,12,489.879815
1.071429,4,489.897802
1.095238,5,489.924696
1.095238,5,489.949628
1.095238,5,489.97258
1.214286,10,490.020479
1.214286,10,490.068311
1.071429,4,490.090259
1.166667,8,490.128916
1.190476,9,490.174758
1.071429,4,490.196737
1.071429,4,490.217642
-0.880952,6,490.247612
1.095238,5,490.270535
1.166667,8,490.311425
1.142857,7,490.344338
1.071429,4,490.365283
1.214286,10,490.411821
1.071429,4,490.432765
1.095238,5,490.461688
1.071429,4,490.482614
1.142857,7,490.517385
1.214286,10,490.566256
1.071429,4,490.586166
-0.809524,9,490.794642
1.071429,4,490.812595
1.071429,4,490.833537
1.142857,7,490.869445
1.285714,13,490.933238
1.214286,10,491.217732
1.166667,8,491.256635
1.071429,4,491.279464
1.166667,8,491.318611
1.095238,5,491.34358
1.261905,12,491.39786
1.166667,8,491.436202
1.095238,5,491.463522
-9.690476,14,491.52565
1.071429,4,491.544597
1.309524,14,491.610218
1.095238,5,491.636147
1.071429,4,491.660049
1.095238,5,491.685015
1.071429,4,491.708918
1.190476,9,491.752835
1.214286,10,491.798678
1.166667,8,491.838209
1.166667,8,491.878268
1.095238,5,491.901239
1.071429,4,491.922149
1.238095,11,491.976656
1.071429,4,491.995646
1.214286,10,492.041482
1.095238,5,492.067446
1.190476,9,492.112325
1.071429,4,492.133273
1.238095,11,492.186233
-0.833333,8,492.227161
1.071429,4,492.249101
1.238095,11,492.299929
-0.833333,8,492.340827
1.071429,4,492.363758
1.071429,4,492.3857
-0.857143,7,492.422188
1.214286,10,492.700874
1.095238,5,492.727883
1.095238,5,492.751811
1.309524,14,492.81835
1.071429,4,492.840313
1.071429,4,492.863244
1.095238,5,492.888487
1.142857,7,492.924405
1.142857,7,492.960297
-0.857143,7,492.997197
1.071429,4,493.020136
1.261905,12,493.078014
1.119048,6,493.106924
1.071429,4,493.129885
1.071429,4,493.150787
1.071429,4,493.170733
1.071429,4,493.19467
1.071429,4,493.218624
1.214286,10,493.2665
-0.809524,9,493.311471
-0.761905,11,493.363333
1.142857,7,493.396246
1.142857,7,493.430155
1.071429,4,493.449105
1.095238,5,493.474008
1.071429,4,493.495978
1.261905,12,493.550831
1.095238,5,493.577725
1.214286,10,493.620744
1.071429,4,493.644166
1.071429,4,493.664785
-0.857143,7,493.699692
1.095238,5,493.727617
1.071429,4,493.746751
-0.738095,12,493.806392
1.071429,4,493.825349
1.071429,4,493.84632
1.071429,4,493.868264
1.119048,6,493.896186
1.214286,10,493.94203
1.119048,6,493.970845
1.071429,4,494.224089
1.095238,5,494.250315
-0.809524,9,494.299588
1.214286,10,494.349906
1.190476,9,494.394819
1.333333,15,494.461265
1.238095,11,494.514087
1.071429,4,494.535031
1.071429,4,494.554749
1.166667,8,494.595639
1.214286,10,494.64232
1.071429,4,494.661262
1.095238,5,494.686228
1.071429,4,494.706141
1.119048,6,494.739053
1.071429,4,494.762034
1.166667,8,494.801919
1.095238,5,494.826819
1.071429,4,494.845808
1.238095,11,494.89568
1.071429,4,494.915581
1.119048,6,494.945536
1.095238,5,494.96844
1.119048,6,494.997399
1.071429,4,495.018343
1.261905,12,495.072199
1.095238,5,495.100121
1.214286,10,495.149988
1.071429,4,495.170898
1.190476,9,495.214817
1.190476,9,495.259663
1.071429,4,495.278651
1.190476,9,495.319501
-0.904762,5,495.346462
1.071429,4,495.366376
1.071429,4,495.388323
1.071429,4,495.411633
1.142857,7,495.442374
1.071429,4,495.461765
1.095238,5,495.720491
1.095238,5,495.74745
1.142857,7,495.785317
1.071429,4,495.806298
1.095238,5,495.834187
1.071429,4,495.859137
1.095238,5,495.883407
1.142857,7,495.91837
1.095238,5,495.943272
1.095238,5,495.969233
1.095238,5,495.995131
1.095238,5,496.020102
1.095238,5,496.045073
-0.809524,9,496.08666
1.071429,4,496.110596
1.071429,4,496.131424
1.095238,5,496.15481
-0.833333,8,496.195666
1.071429,4,496.217643
1.071429,4,496.239548
1.214286,10,496.290446
1.309524,14,496.359235
1.095238,5,496.385159
-0.833333,8,496.424055
-9.595238,18,496.513816
1.190476,9,496.565676
1.071429,4,496.58662
1.238095,11,496.638159
-0.904762,5,496.669076
1.071429,4,496.69002
1.071429,4,496.712959
1.190476,9,496.755844
1.166667,8,496.793743
1.071429,4,496.821717
1.071429,4,496.856574
1.095238,5,496.879554
1.071429,4,496.897366
1.095238,5,496.912951
1.190476,9,496.959899
1.095238,5,496.975555
1.071429,4,496.991136
-0.761905,11,497.27867
1.071429,4,497.298619
1.095238,5,497.322562
1.214286,10,497.36744
1.071429,4,497.387293
1.095238,5,497.408236
1.071429,4,497.426188
1.142857,7,497.456062
1.214286,10,497.49795
-0.785714,10,497.539991
1.190476,9,497.57785
1.071429,4,497.593807
1.095238,5,497.615748
1.142857,7,497.645668
1.071429,4,497.664618
1.142857,7,497.696065
1.071429,4,497.715014
1.071429,4,497.734384
1.071429,4,497.753334
1.095238,5,497.776272
1.071429,4,497.795222
1.214286,10,497.837923
1.119048,6,497.854389
1.238095,11,497.901263
